,LearningRate,WindowSize,ValidationAccuracy,Bias,Variance,Time
399,5.0,100,0.5833333333333334,6.833333333333333,0.18166666666666667,4.826000452041626
400,5.0,5,0.9166666666666666,6.833333333333333,0.018333333333333333,5.208004474639893
401,5.0,10,1.0,6.833333333333333,0.028333333333333332,5.281022310256958
402,5.0,50,0.8333333333333334,6.833333333333333,0.09333333333333334,6.0630011558532715
403,5.0,20,1.0,6.833333333333333,0.043333333333333335,4.8209991455078125
404,5.0,25,1.0,6.833333333333333,0.060000000000000005,4.986999750137329
405,0.1,1,0.8333333333333334,8.0,0.03833333333333334,9.869999408721924
406,0.1,2,0.8333333333333334,8.0,0.043333333333333335,6.2779998779296875
407,0.1,4,0.9166666666666666,7.666666666666667,0.04833333333333334,5.465000152587891
408,0.1,100,0.8333333333333334,8.333333333333334,0.09166666666666667,3.437000274658203
409,0.1,5,0.9166666666666666,7.666666666666667,0.023333333333333334,5.121541976928711
410,0.1,10,0.9166666666666666,7.666666666666667,0.016666666666666666,5.017997741699219
411,0.1,50,0.75,8.0,0.09000000000000001,5.4040000438690186
412,0.1,20,0.9166666666666666,7.666666666666667,0.028333333333333335,4.592998504638672
413,0.1,25,0.9166666666666666,7.666666666666667,0.07166666666666667,4.744001150131226
414,0.7125,1,0.8333333333333334,8.0,0.03833333333333334,9.750999689102173
415,0.7125,2,0.9166666666666666,8.0,0.04666666666666667,6.165003538131714
416,0.7125,4,0.9166666666666666,7.666666666666667,0.051666666666666666,5.3449976444244385
417,0.7125,100,0.8333333333333334,8.333333333333334,0.09000000000000001,3.4390156269073486
418,0.7125,5,0.9166666666666666,7.666666666666667,0.03,5.062832593917847
419,0.7125,10,0.9166666666666666,7.666666666666667,0.016666666666666666,4.992002248764038
420,0.7125,50,0.6666666666666666,8.0,0.11333333333333334,5.316998481750488
421,0.7125,20,0.9166666666666666,7.666666666666667,0.025000000000000005,4.56578803062439
422,0.7125,25,0.75,7.666666666666667,0.065,4.6959991455078125
423,1.3250000000000002,1,0.8333333333333334,8.0,0.03833333333333334,9.81299877166748
424,1.3250000000000002,2,0.9166666666666666,7.666666666666667,0.03333333333333333,6.28800368309021
425,1.3250000000000002,4,0.9166666666666666,7.666666666666667,0.041666666666666664,5.499997138977051
426,1.3250000000000002,100,0.75,8.333333333333334,0.08833333333333333,3.451000690460205
427,1.3250000000000002,5,0.9166666666666666,7.666666666666667,0.03166666666666667,4.9539995193481445
428,1.3250000000000002,10,0.9166666666666666,7.666666666666667,0.02,4.95943808555603
429,1.3250000000000002,50,0.6666666666666666,7.666666666666667,0.105,5.458893060684204
430,1.3250000000000002,20,0.9166666666666666,7.666666666666667,0.03,4.5700013637542725
431,1.3250000000000002,25,0.9166666666666666,7.666666666666667,0.05833333333333333,4.677999973297119
432,1.9375000000000002,1,0.8333333333333334,8.0,0.03833333333333334,9.75399923324585
433,1.9375000000000002,2,0.9166666666666666,7.666666666666667,0.03166666666666667,6.240999937057495
434,1.9375000000000002,4,0.9166666666666666,7.666666666666667,0.030000000000000002,5.478498458862305
435,1.9375000000000002,100,0.6666666666666666,8.0,0.085,3.5010039806365967
436,1.9375000000000002,5,0.9166666666666666,7.666666666666667,0.03,5.1239964962005615
437,1.9375000000000002,10,0.9166666666666666,7.666666666666667,0.006666666666666667,4.990999937057495
438,1.9375000000000002,50,0.75,7.666666666666667,0.07166666666666667,5.590001106262207
439,1.9375000000000002,20,0.9166666666666666,7.666666666666667,0.021666666666666667,4.5699992179870605
440,1.9375000000000002,25,0.9166666666666666,7.666666666666667,0.05333333333333334,4.721001148223877
441,2.5500000000000003,1,0.8333333333333334,8.0,0.03833333333333334,9.857999086380005
442,2.5500000000000003,2,0.9166666666666666,7.666666666666667,0.03,6.179112195968628
443,2.5500000000000003,4,0.9166666666666666,7.666666666666667,0.03166666666666667,5.47116231918335
444,2.5500000000000003,100,0.9166666666666666,7.666666666666667,0.1416666666666667,3.987095594406128
445,2.5500000000000003,5,0.9166666666666666,7.666666666666667,0.028333333333333335,5.165465354919434
446,2.5500000000000003,10,0.9166666666666666,7.666666666666667,0.023333333333333334,5.113002061843872
447,2.5500000000000003,50,0.75,7.666666666666667,0.09833333333333333,5.959000825881958
448,2.5500000000000003,20,0.9166666666666666,7.666666666666667,0.028333333333333332,4.627999782562256
449,2.5500000000000003,25,0.9166666666666666,7.666666666666667,0.06166666666666667,4.8359997272491455
450,3.1625,1,0.8333333333333334,8.0,0.03833333333333334,9.822996616363525
451,3.1625,2,0.9166666666666666,7.666666666666667,0.028333333333333332,6.1700005531311035
452,3.1625,4,0.9166666666666666,7.666666666666667,0.024999999999999998,5.410889625549316
453,3.1625,100,0.6666666666666666,8.333333333333334,0.12166666666666666,4.723999500274658
454,3.1625,5,0.8333333333333334,7.666666666666667,0.045000000000000005,5.087003469467163
455,3.1625,10,0.75,7.666666666666667,0.024999999999999998,5.1480019092559814
456,3.1625,50,0.6666666666666666,8.0,0.12,6.166999816894531
457,3.1625,20,0.9166666666666666,7.666666666666667,0.03333333333333333,4.633998394012451
458,3.1625,25,0.9166666666666666,7.666666666666667,0.06666666666666667,4.850003242492676
